timestamp_iso,node_id,command,success,attempts,rtt_ms,error_type,error_msg,request_bytes_len,response_bytes_len,cpu_load_percent
2026-04-25T14:12:08Z,1,1,True,1,186.40565872192383,,,8,144,
2026-04-25T14:12:09Z,2,1,True,1,142.1644687652588,,,8,100,
2026-04-25T14:13:10Z,1,1,True,1,192.97552108764648,,,8,145,
2026-04-25T14:13:10Z,2,1,True,1,131.75153732299805,,,8,100,
2026-04-25T14:14:11Z,1,1,True,1,184.0951442718506,,,8,145,
2026-04-25T14:14:12Z,2,1,True,1,134.0007781982422,,,8,100,
2026-04-25T14:15:12Z,1,1,True,1,172.8677749633789,,,8,146,
2026-04-25T14:15:13Z,2,1,True,1,142.58480072021484,,,8,100,
2026-04-25T14:16:14Z,1,1,True,1,173.91085624694824,,,8,144,
2026-04-25T14:16:14Z,2,1,True,1,142.32397079467773,,,8,100,
2026-04-25T14:17:15Z,1,1,True,1,172.66345024108887,,,8,145,
2026-04-25T14:17:16Z,2,1,True,1,141.9527530670166,,,8,100,
2026-04-25T14:18:16Z,1,1,True,1,173.21014404296875,,,8,144,
2026-04-25T14:18:17Z,2,1,True,1,141.85380935668945,,,8,100,
2026-04-25T14:19:18Z,1,1,True,1,175.32825469970703,,,8,146,
2026-04-25T14:19:18Z,2,1,True,1,141.4942741394043,,,8,100,
2026-04-25T14:20:19Z,1,1,True,1,193.00556182861328,,,8,146,
2026-04-25T14:20:20Z,2,1,True,1,131.83212280273438,,,8,100,
2026-04-25T14:21:20Z,1,1,True,1,182.39641189575195,,,8,146,
2026-04-25T14:21:21Z,2,1,True,1,131.81447982788086,,,8,100,
2026-04-25T14:22:22Z,1,1,True,1,184.22603607177734,,,8,146,
2026-04-25T14:22:22Z,2,1,True,1,131.58082962036133,,,8,100,
2026-04-25T14:23:23Z,1,1,True,1,182.87253379821777,,,8,146,
2026-04-25T14:23:24Z,2,1,True,1,133.13579559326172,,,8,100,
2026-04-25T14:24:24Z,1,1,True,1,182.1918487548828,,,8,145,
2026-04-25T14:24:25Z,2,1,True,1,135.51020622253418,,,8,100,
2026-04-25T14:25:26Z,1,1,True,1,183.46834182739258,,,8,145,
2026-04-25T14:25:26Z,2,1,True,1,132.28487968444824,,,8,100,
2026-04-25T14:26:27Z,1,1,True,1,183.1958293914795,,,8,144,
2026-04-25T14:26:28Z,2,1,True,1,131.60014152526855,,,8,100,
2026-04-25T14:27:28Z,1,1,True,1,174.10516738891602,,,8,142,
2026-04-25T14:27:29Z,2,1,True,1,142.0438289642334,,,8,100,
2026-04-25T14:28:30Z,1,1,True,1,182.42120742797852,,,8,144,
2026-04-25T14:28:30Z,2,1,True,1,131.6065788269043,,,8,100,
2026-04-25T14:29:31Z,1,1,True,1,173.63405227661133,,,8,144,
2026-04-25T14:29:32Z,2,1,True,1,142.25077629089355,,,8,100,
2026-04-25T14:30:32Z,1,1,True,1,172.91522026062012,,,8,143,
2026-04-25T14:30:33Z,2,1,True,1,141.69073104858398,,,8,100,
2026-04-25T14:31:34Z,1,1,True,1,182.5268268585205,,,8,143,
2026-04-25T14:31:34Z,2,1,True,1,134.42516326904297,,,8,100,
2026-04-25T14:32:35Z,1,1,True,1,172.00946807861328,,,8,144,
2026-04-25T14:32:35Z,2,1,True,1,141.59750938415527,,,8,100,
2026-04-25T14:33:36Z,1,1,True,1,182.48629570007324,,,8,143,
2026-04-25T14:33:37Z,2,1,True,1,131.5617561340332,,,8,100,
2026-04-25T14:34:37Z,1,1,True,1,182.6608180999756,,,8,145,
2026-04-25T14:34:38Z,2,1,True,1,131.74176216125488,,,8,100,
2026-04-25T14:35:39Z,1,1,True,1,182.7852725982666,,,8,146,
2026-04-25T14:35:39Z,2,1,True,1,131.51907920837402,,,8,100,
2026-04-25T14:36:40Z,1,1,True,1,182.79075622558594,,,8,145,
2026-04-25T14:36:41Z,2,1,True,1,135.54000854492188,,,8,100,
2026-04-25T14:37:41Z,1,1,True,1,182.43741989135742,,,8,145,
2026-04-25T14:37:42Z,2,1,True,1,131.58226013183594,,,8,99,
2026-04-25T14:38:43Z,1,1,True,1,182.41381645202637,,,8,145,
2026-04-25T14:38:43Z,2,1,True,1,131.70480728149414,,,8,100,
2026-04-25T14:39:44Z,1,1,True,1,182.48987197875977,,,8,145,
2026-04-25T14:39:45Z,2,1,True,1,131.8676471710205,,,8,100,
2026-04-25T14:40:45Z,1,1,True,1,182.6763153076172,,,8,143,
2026-04-25T14:40:46Z,2,1,True,1,133.35490226745605,,,8,100,
2026-04-25T14:41:47Z,1,1,True,1,182.4808120727539,,,8,146,
2026-04-25T14:41:47Z,2,1,True,1,131.6549777984619,,,8,99,
2026-04-25T14:42:48Z,1,1,True,1,182.1269989013672,,,8,145,
2026-04-25T14:42:49Z,2,1,True,1,131.6516399383545,,,8,100,
2026-04-25T14:43:49Z,1,1,True,1,182.15632438659668,,,8,144,
2026-04-25T14:43:50Z,2,1,True,1,141.4628028869629,,,8,100,
2026-04-25T14:44:51Z,1,1,True,1,172.22881317138672,,,8,144,
2026-04-25T14:44:51Z,2,1,True,1,141.7989730834961,,,8,100,
2026-04-25T14:45:52Z,1,1,True,1,192.17705726623535,,,8,146,
2026-04-25T14:45:53Z,2,1,True,1,142.15087890625,,,8,100,
2026-04-25T14:46:53Z,1,1,True,1,192.50226020812988,,,8,145,
2026-04-25T14:46:54Z,2,1,True,1,131.57939910888672,,,8,99,
2026-04-25T14:47:55Z,1,1,True,1,182.2950839996338,,,8,142,
2026-04-25T14:47:55Z,2,1,True,1,131.4988136291504,,,8,100,
2026-04-25T14:48:56Z,1,1,True,1,183.26091766357422,,,8,145,
2026-04-25T14:48:57Z,2,1,True,1,131.6852569580078,,,8,100,
2026-04-25T14:49:57Z,1,1,True,1,183.41636657714844,,,8,145,
2026-04-25T14:49:58Z,2,1,True,1,131.72101974487305,,,8,100,
2026-04-25T14:50:59Z,1,1,True,1,182.65628814697266,,,8,145,
2026-04-25T14:50:59Z,2,1,True,1,131.8953037261963,,,8,100,
2026-04-25T14:52:00Z,1,1,True,1,183.87770652770996,,,8,145,
2026-04-25T14:52:01Z,2,1,True,1,131.56700134277344,,,8,100,
2026-04-25T14:53:01Z,1,1,True,1,184.09490585327148,,,8,145,
2026-04-25T14:53:02Z,2,1,True,1,133.92138481140137,,,8,100,
2026-04-25T14:54:03Z,1,1,True,1,182.60884284973145,,,8,146,
2026-04-25T14:54:03Z,2,1,True,1,131.54053688049316,,,8,100,
2026-04-25T14:55:04Z,1,1,True,1,182.71708488464355,,,8,146,
2026-04-25T14:55:04Z,2,1,True,1,131.60061836242676,,,8,100,
2026-04-25T14:56:05Z,1,1,True,1,183.9430332183838,,,8,144,
2026-04-25T14:56:06Z,2,1,True,1,131.31976127624512,,,8,100,
2026-04-25T14:57:06Z,1,1,True,1,182.50226974487305,,,8,145,
2026-04-25T14:57:07Z,2,1,True,1,131.68883323669434,,,8,100,
2026-04-25T14:58:08Z,1,1,True,1,183.23779106140137,,,8,142,
2026-04-25T14:58:08Z,2,1,True,1,131.60252571105957,,,8,100,
2026-04-25T14:59:09Z,1,1,True,1,182.6915740966797,,,8,144,
2026-04-25T14:59:10Z,2,1,True,1,131.52098655700684,,,8,100,
2026-04-25T15:00:10Z,1,1,True,1,184.62896347045898,,,8,146,
2026-04-25T15:00:11Z,2,1,True,1,133.4528923034668,,,8,100,
2026-04-25T15:01:12Z,1,1,True,1,182.6193332672119,,,8,146,
2026-04-25T15:01:12Z,2,1,True,1,131.41894340515137,,,8,100,
2026-04-25T15:02:13Z,1,1,True,1,182.07263946533203,,,8,145,
2026-04-25T15:02:14Z,2,1,True,1,131.75272941589355,,,8,100,
2026-04-25T15:03:14Z,1,1,True,1,182.17921257019043,,,8,145,
2026-04-25T15:03:15Z,2,1,True,1,131.66475296020508,,,8,99,
2026-04-25T15:04:16Z,1,1,True,1,182.6319694519043,,,8,146,
2026-04-25T15:04:16Z,2,1,True,1,132.91263580322266,,,8,100,
2026-04-25T15:05:17Z,1,1,True,1,182.44290351867676,,,8,143,
2026-04-25T15:05:18Z,2,1,True,1,141.88051223754883,,,8,99,
2026-04-25T15:06:18Z,1,1,True,1,192.9337978363037,,,8,146,
2026-04-25T15:06:19Z,2,1,True,1,131.54268264770508,,,8,99,
