timestamp_iso,node_id,command,success,attempts,rtt_ms,error_type,error_msg,request_bytes_len,response_bytes_len,cpu_load_percent
2026-04-27T22:35:26Z,1,1,True,1,181.91885948181152,,,8,145,
2026-04-27T22:35:27Z,2,1,True,1,131.59966468811035,,,8,100,
2026-04-27T22:36:29Z,1,1,True,1,191.8337345123291,,,8,145,
2026-04-27T22:36:30Z,2,1,True,1,151.52645111083984,,,8,100,
2026-04-27T22:37:31Z,1,1,True,1,181.85949325561523,,,8,146,
2026-04-27T22:37:32Z,2,1,True,1,131.33621215820312,,,8,99,
2026-04-27T22:38:33Z,1,1,True,1,191.87235832214355,,,8,146,
2026-04-27T22:38:34Z,2,1,True,1,131.4237117767334,,,8,99,
2026-04-27T22:39:36Z,1,1,True,1,182.01637268066406,,,8,146,
2026-04-27T22:39:37Z,2,1,True,1,131.4523220062256,,,8,100,
2026-04-27T22:40:38Z,1,1,True,1,191.95270538330078,,,8,146,
2026-04-27T22:40:39Z,2,1,True,1,131.46138191223145,,,8,99,
2026-04-27T22:41:40Z,1,1,True,1,192.10386276245117,,,8,146,
2026-04-27T22:41:41Z,2,1,True,1,131.43348693847656,,,8,99,
2026-04-27T22:42:43Z,1,1,True,1,182.24000930786133,,,8,145,
2026-04-27T22:42:44Z,2,1,True,1,131.42871856689453,,,8,99,
2026-04-27T22:43:45Z,1,1,True,1,191.93625450134277,,,8,146,
2026-04-27T22:43:46Z,2,1,True,1,131.4551830291748,,,8,100,
2026-04-27T22:44:47Z,1,1,True,1,191.8325424194336,,,8,146,
2026-04-27T22:44:48Z,2,1,True,1,141.3290500640869,,,8,99,
2026-04-27T22:45:50Z,1,1,True,1,192.1548843383789,,,8,146,
2026-04-27T22:45:51Z,2,1,True,1,131.56366348266602,,,8,100,
2026-04-27T22:46:52Z,1,1,True,1,181.90741539001465,,,8,146,
2026-04-27T22:46:53Z,2,1,True,1,131.7915916442871,,,8,99,
2026-04-27T22:47:54Z,1,1,True,1,192.39139556884766,,,8,146,
2026-04-27T22:47:55Z,2,1,True,1,131.45852088928223,,,8,100,
2026-04-27T22:48:56Z,1,1,True,1,192.15869903564453,,,8,146,
2026-04-27T22:48:58Z,2,1,True,1,141.7992115020752,,,8,100,
2026-04-27T22:49:59Z,1,1,True,1,192.00873374938965,,,8,146,
2026-04-27T22:50:00Z,2,1,True,1,131.43491744995117,,,8,100,
2026-04-27T22:51:01Z,1,1,True,1,181.9467544555664,,,8,146,
2026-04-27T22:51:02Z,2,1,True,1,131.58369064331055,,,8,100,
2026-04-27T22:52:03Z,1,1,True,1,171.93245887756348,,,8,145,
2026-04-27T22:52:05Z,2,1,True,1,131.41655921936035,,,8,100,
2026-04-27T22:53:06Z,1,1,True,1,191.97797775268555,,,8,146,
2026-04-27T22:53:07Z,2,1,True,1,131.33573532104492,,,8,100,
2026-04-27T22:54:08Z,1,1,True,1,192.15726852416992,,,8,146,
2026-04-27T22:54:09Z,2,1,True,1,141.50404930114746,,,8,100,
2026-04-27T22:55:10Z,1,1,True,1,192.05474853515625,,,8,146,
2026-04-27T22:55:12Z,2,1,True,1,131.5937042236328,,,8,99,
2026-04-27T22:56:13Z,1,1,True,1,192.18873977661133,,,8,146,
2026-04-27T22:56:14Z,2,1,True,1,141.6640281677246,,,8,100,
2026-04-27T22:57:15Z,1,1,True,1,192.19064712524414,,,8,146,
2026-04-27T22:57:16Z,2,1,True,1,141.57605171203613,,,8,100,
2026-04-27T22:58:17Z,1,1,True,1,191.95008277893066,,,8,146,
2026-04-27T22:58:19Z,2,1,True,1,131.43324851989746,,,8,100,
2026-04-27T22:59:20Z,1,1,True,1,192.42262840270996,,,8,143,
2026-04-27T22:59:21Z,2,1,True,1,141.3271427154541,,,8,100,
2026-04-27T23:00:22Z,1,1,True,1,192.02828407287598,,,8,145,
2026-04-27T23:00:23Z,2,1,True,1,131.46662712097168,,,8,100,
2026-04-27T23:01:24Z,1,1,True,1,181.7305088043213,,,8,146,
2026-04-27T23:01:26Z,2,1,True,1,141.26133918762207,,,8,100,
2026-04-27T23:02:27Z,1,1,True,1,182.36303329467773,,,8,145,
2026-04-27T23:02:28Z,2,1,True,1,131.46734237670898,,,8,100,
2026-04-27T23:03:29Z,1,1,True,1,191.9422149658203,,,8,146,
2026-04-27T23:03:30Z,2,1,True,1,131.35170936584473,,,8,100,
2026-04-27T23:04:31Z,1,1,True,1,181.8699836730957,,,8,146,
2026-04-27T23:04:32Z,2,1,True,1,131.34527206420898,,,8,100,
2026-04-27T23:05:34Z,1,1,True,1,181.9295883178711,,,8,146,
2026-04-27T23:05:35Z,2,1,True,1,141.58058166503906,,,8,100,
2026-04-27T23:06:36Z,1,1,True,1,192.17801094055176,,,8,144,
2026-04-27T23:06:37Z,2,1,True,1,131.42728805541992,,,8,99,
2026-04-27T23:07:38Z,1,1,True,1,181.9000244140625,,,8,146,
2026-04-27T23:07:39Z,2,1,True,1,131.47354125976562,,,8,100,
2026-04-27T23:08:41Z,1,1,True,1,181.9474697113037,,,8,146,
2026-04-27T23:08:42Z,2,1,True,1,141.5712833404541,,,8,99,
2026-04-27T23:09:43Z,1,1,True,1,191.9996738433838,,,8,144,
2026-04-27T23:09:44Z,2,1,True,1,131.4854621887207,,,8,100,
2026-04-27T23:10:45Z,1,1,True,1,181.84852600097656,,,8,145,
2026-04-27T23:10:46Z,2,1,True,1,131.47854804992676,,,8,100,
2026-04-27T23:11:48Z,1,1,True,1,191.98989868164062,,,8,146,
2026-04-27T23:11:49Z,2,1,True,1,131.63518905639648,,,8,100,
2026-04-27T23:12:50Z,1,1,True,1,191.82085990905762,,,8,144,
2026-04-27T23:12:51Z,2,1,True,1,131.4253807067871,,,8,100,
2026-04-27T23:13:52Z,1,1,True,1,181.98633193969727,,,8,145,
2026-04-27T23:13:53Z,2,1,True,1,131.68644905090332,,,8,100,
2026-04-27T23:14:55Z,1,1,True,1,171.87190055847168,,,8,144,
2026-04-27T23:14:56Z,2,1,True,1,131.3920021057129,,,8,99,
2026-04-27T23:15:57Z,1,1,True,1,171.6923713684082,,,8,146,
2026-04-27T23:15:58Z,2,1,True,1,131.29305839538574,,,8,100,
2026-04-27T23:16:59Z,1,1,True,1,181.93554878234863,,,8,146,
2026-04-27T23:17:00Z,2,1,True,1,141.62707328796387,,,8,100,
2026-04-27T23:18:01Z,1,1,True,1,192.3539638519287,,,8,146,
2026-04-27T23:18:03Z,2,1,True,1,131.4234733581543,,,8,99,
2026-04-27T23:19:04Z,1,1,True,1,181.98418617248535,,,8,143,
2026-04-27T23:19:05Z,2,1,True,1,131.41107559204102,,,8,100,
2026-04-27T23:20:06Z,1,1,True,1,192.1672821044922,,,8,146,
2026-04-27T23:20:07Z,2,1,True,1,131.79373741149902,,,8,100,
2026-04-27T23:21:08Z,1,1,True,1,192.94071197509766,,,8,143,
2026-04-27T23:21:10Z,2,1,True,1,141.5247917175293,,,8,100,
2026-04-27T23:22:11Z,1,1,True,1,192.01087951660156,,,8,145,
2026-04-27T23:22:12Z,2,1,True,1,131.45160675048828,,,8,100,
2026-04-27T23:23:13Z,1,1,True,1,182.56282806396484,,,8,144,
2026-04-27T23:23:14Z,2,1,True,1,131.38556480407715,,,8,100,
2026-04-27T23:24:15Z,1,1,True,1,171.7395782470703,,,8,144,
2026-04-27T23:24:17Z,2,1,True,1,131.45804405212402,,,8,100,
2026-04-27T23:25:18Z,1,1,True,1,171.81801795959473,,,8,144,
2026-04-27T23:25:19Z,2,1,True,1,131.3955783843994,,,8,99,
2026-04-27T23:26:20Z,1,1,True,1,171.7827320098877,,,8,143,
2026-04-27T23:26:21Z,2,1,True,1,131.38341903686523,,,8,100,
2026-04-27T23:27:22Z,1,1,True,1,182.1157932281494,,,8,145,
2026-04-27T23:27:23Z,2,1,True,1,141.84856414794922,,,8,100,
2026-04-27T23:28:25Z,1,1,True,1,192.01397895812988,,,8,146,
2026-04-27T23:28:26Z,2,1,True,1,132.07435607910156,,,8,99,
2026-04-27T23:29:27Z,1,1,True,1,182.10577964782715,,,8,145,
2026-04-27T23:29:28Z,2,1,True,1,131.44707679748535,,,8,100,
2026-04-27T23:30:29Z,1,1,True,1,191.9705867767334,,,8,145,
2026-04-27T23:30:30Z,2,1,True,1,131.54959678649902,,,8,100,
2026-04-27T23:31:32Z,1,1,True,1,182.97147750854492,,,8,145,
2026-04-27T23:31:33Z,2,1,True,1,131.19173049926758,,,8,100,
2026-04-27T23:32:34Z,1,1,True,1,171.8132495880127,,,8,144,
2026-04-27T23:32:35Z,2,1,True,1,131.4828395843506,,,8,100,
2026-04-27T23:33:36Z,1,1,True,1,181.53667449951172,,,8,145,
2026-04-27T23:33:37Z,2,1,True,1,141.65973663330078,,,8,100,
2026-04-27T23:34:39Z,1,1,True,1,192.00778007507324,,,8,145,
2026-04-27T23:34:40Z,2,1,True,1,131.43014907836914,,,8,100,
2026-04-27T23:35:41Z,1,1,True,1,182.07406997680664,,,8,146,
2026-04-27T23:35:42Z,2,1,True,1,131.6688060760498,,,8,100,
2026-04-27T23:36:43Z,1,1,True,1,171.8003749847412,,,8,145,
2026-04-27T23:36:44Z,2,1,True,1,131.35766983032227,,,8,100,
